LAMMPS (15 May 2015)
Reading data file ...
  triclinic box = (-0.107635 -0.0404339 -0.357111) to (41.3876 35.9384 29.5551) with tilt (-0.0672341 -17.0362 -0.0417078)
  5 by 2 by 2 MPI processor grid
  reading atoms ...
  4560 atoms
  reading velocities ...
  4560 velocities
  scanning bonds ...
  3 = max bonds/atom
  scanning angles ...
  3 = max angles/atom
  scanning dihedrals ...
  8 = max dihedrals/atom
  scanning impropers ...
  1 = max impropers/atom
  reading bonds ...
  5040 bonds
  reading angles ...
  7200 angles
  reading dihedrals ...
  10560 dihedrals
  reading impropers ...
  2400 impropers
Finding 1-2 1-3 1-4 neighbors ...
 Special bond factors lj:   0          0          0         
 Special bond factors coul: 0          0          0         
  4 = max # of 1-2 neighbors
  8 = max # of 1-3 neighbors
  20 = max # of 1-4 neighbors
  16 = max # of special neighbors
4560 atoms in group all
720 atoms in group C
480 atoms in group S
1920 atoms in group H
720 atoms in group Si
240 atoms in group Na
240 atoms in group Ba
240 atoms in group O
4560 atoms in group naphthalene
2400 atoms in group carbon
960 atoms in group CO
Setting atom values ...
  720 settings made for charge
Setting atom values ...
  720 settings made for charge
Setting atom values ...
  1920 settings made for charge
Setting atom values ...
  480 settings made for charge
Setting atom values ...
  240 settings made for charge
Setting atom values ...
  240 settings made for charge
Setting atom values ...
  240 settings made for charge
Finding 1-2 1-3 1-4 neighbors ...
 Special bond factors lj:   0          0          0.5       
 Special bond factors coul: 0          0          0.5       
  4 = max # of 1-2 neighbors
  8 = max # of 1-3 neighbors
  20 = max # of 1-4 neighbors
  16 = max # of special neighbors
Neighbor list info ...
  4 neighbor list requests
  update every 1 steps, delay 0 steps, check yes
  master list distance cutoff = 12
Setting up run ...
Memory usage per processor = 13.4064 Mbytes
Step Temp Density PotEng E_vdwl E_tail E_coul E_long Press Volume Xy Xz Yz E_mol E_bond E_angle E_dihed 14[1] 14[2] 14[3] msd[4] msd2[4] msd3[4] msd4[4] naphthal Cella Cellb Cellc CellAlpha CellBeta CellGamma 2 3 27[1] 27[2] 27[3] 28[1] 28[2] 28[3] 
  590000    300.54745    1.2509986    3569.9667            0            0            0            0      2020.09    44657.537 -0.067234084   -17.036218 -0.041707817    3569.9667    1431.6524    1046.1496    930.35848    28.378627    18.851014    14.336714 0.00037015076 0.00036922946  0.091430294  0.091417563    300.54745     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    345.69867    222.09046    28.379379    18.849955    14.339598    28.380066    18.848971    14.336601 
  600000    297.74765    1.2509986    3565.8484            0            0            0            0   -2089.4057    44657.537 -0.067234084   -17.036218 -0.041707817    3565.8484    1483.9628    992.79674    931.19318    28.381908    18.847949    14.342624 0.00036044178 0.00035763573  0.084508713  0.084476253    297.74765     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    319.52812    216.26507    28.380111    18.849763     14.34103    28.380287    18.848324    14.342175 
  610000    302.01116    1.2509986    3529.5164            0            0            0            0    2006.6311    44657.537 -0.067234084   -17.036218 -0.041707817    3529.5164    1462.4101     1004.678    906.63489     28.38042    18.845921    14.339556 0.00038129494 0.00038021023  0.083928373  0.083924671    302.01116     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    317.33385    228.77697    28.378948    18.848595    14.340373    28.380856    18.845265    14.338867 
  620000    306.16223    1.2509986    3578.0073            0            0            0            0    108.92751    44657.537 -0.067234084   -17.036218 -0.041707817    3578.0073    1500.2874    1014.5755    903.30785    28.383931    18.847411    14.333517 0.00034628918 0.00034113577   0.08151806  0.081470237    306.16223     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    308.22044    207.77351    28.380819    18.847653    14.338331    28.384201    18.848439    14.332818 
  630000    299.18767    1.2509986    3552.2735            0            0            0            0    1385.8432    44657.537 -0.067234084   -17.036218 -0.041707817    3552.2735    1460.3793    1013.0634    926.28815     28.37531    18.847638    14.334715 0.00036161875 0.00035946216  0.091717009  0.091680897    299.18767     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    346.78274    216.97125    28.378551    18.848834    14.340694     28.37618    18.848915    14.333935 
  640000    302.47131    1.2509986    3605.3317            0            0            0            0   -1048.6035    44657.537 -0.067234084   -17.036218 -0.041707817    3605.3317    1446.5791    1053.5155    950.25028    28.381202    18.846609    14.336739 0.00035137479 0.00034956009  0.082555657  0.082545673    302.47131     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069     312.1436    210.82487    28.378822     18.84957    14.338656    28.382917    18.845005    14.337615 
  650000    293.12852    1.2509986    3487.8317            0            0            0            0    340.40725    44657.537 -0.067234084   -17.036218 -0.041707817    3487.8317    1465.0123    978.98815    892.08433    28.378371    18.848397    14.338509 0.0003261468 0.0003256348  0.084399332  0.084377056    293.12852     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    319.11455    195.68808    28.379789    18.849599      14.3393    28.376818    18.849086    14.337784 
  660000    306.20402    1.2509986    3553.7995            0            0            0            0    1191.5034    44657.537 -0.067234084   -17.036218 -0.041707817    3553.7995    1439.6091    1008.3679    944.54042    28.377498    18.847171     14.33604 0.00037783415 0.00037582056   0.09122553  0.091185092    306.20402     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    344.92446    226.70049    28.378244    18.848497    14.339476    28.374143    18.847074    14.334867 
  670000     301.4939    1.2509986    3583.2558            0            0            0            0   -787.17127    44657.537 -0.067234084   -17.036218 -0.041707817    3583.2558    1503.9212    1009.9191    911.88091    28.380194    18.847378    14.341432 0.00035600296 0.00035582721   0.08483989  0.084795026     301.4939     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069     320.7803    213.60178    28.379199    18.848927    14.339437    28.381789       18.849    14.342605 
  680000    300.64154    1.2509986    3545.8761            0            0            0            0    1177.8705    44657.537 -0.067234084   -17.036218 -0.041707817    3545.8761    1472.8138    1028.5194    890.68813    28.379859    18.843701    14.336825 0.00037974741 0.0003796564  0.081769075  0.081764561    300.64154     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    309.16953    227.84845    28.379539    18.849311    14.339682    28.381585     18.84433    14.337014 
  690000    296.11667    1.2509986    3638.6804            0            0            0            0    458.74523    44657.537 -0.067234084   -17.036218 -0.041707817    3638.6804     1543.934    1031.0655    909.86976    28.382562    18.847026    14.337084 0.00034952001 0.00034859486  0.086169033  0.086161689    296.11667     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069     325.8058    209.71201    28.379421    18.849942    14.339428    28.378956    18.847536    14.335727 
  700000    295.74129    1.2509986    3646.1105            0            0            0            0   -144.24806    44657.537 -0.067234084   -17.036218 -0.041707817    3646.1105    1481.2774    1068.3679    933.20387    28.377177    18.853119    14.338381 0.00037167323 0.00036857964  0.085729548  0.085661456    295.74129     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    324.14411    223.00394    28.380071    18.848429    14.341215    28.376908     18.85307    14.338665 
  710000    301.87447    1.2509986    3573.6244            0            0            0            0    1005.2365    44657.537 -0.067234084   -17.036218 -0.041707817    3573.6244    1451.6843    1025.6175     937.7081      28.3793    18.844901    14.341933 0.00035805528 0.00035679579  0.084478018  0.084449125    301.87447     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    319.41206    214.83317     28.37893    18.848096    14.339474    28.378704    18.844393    14.342412 
  720000    300.24858    1.2509986    3545.1201            0            0            0            0    327.38514    44657.537 -0.067234084   -17.036218 -0.041707817    3545.1201     1411.329    1030.9326    936.53028     28.37651    18.846017    14.338548 0.00037738243 0.00037504256  0.089008742  0.088989491    300.24858     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    336.54277    226.42946    28.379933    18.850455    14.339295    28.375749    18.845816    14.338885 
  730000    303.75112    1.2509986    3590.9782            0            0            0            0   -742.05727    44657.537 -0.067234084   -17.036218 -0.041707817    3590.9782    1512.8058      996.608    927.77256     28.37698    18.850137    14.339222 0.0003558817 0.00035550802  0.084218887  0.084191824    303.75112     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    318.43229    213.52902    28.379611    18.848574     14.34006    28.377809    18.849823    14.339298 
  740000    297.29664    1.2509986    3554.5873            0            0            0            0   -1039.7811    44657.537 -0.067234084   -17.036218 -0.041707817    3554.5873    1473.3034    972.60149    944.64753    28.375079    18.850632    14.341752 0.00033785332 0.00033701608  0.084001539   0.08393591    297.29664     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    317.61049    202.71199    28.379511    18.848343    14.340259    28.376514    18.850885    14.342312 
  750000     301.9699    1.2509986     3604.883            0            0            0            0 -0.029014158    44657.537 -0.067234084   -17.036218 -0.041707817     3604.883    1488.4877    1050.8122    908.32851    28.383017    18.847828      14.3351 0.00033029947 0.00032840642  0.085510922  0.085485326     301.9699     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    323.31748    198.17968    28.380189    18.850148    14.340091    28.383298    18.847097    14.333976 
  760000    293.04697    1.2509986    3531.9278            0            0            0            0   -467.89371    44657.537 -0.067234084   -17.036218 -0.041707817    3531.9278    1444.6937    1015.9661    914.33136    28.380116    18.848805    14.338957 0.00035468339 0.00035450464  0.089621404  0.089602983    293.04697     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    338.85924    212.81003    28.379682    18.849409    14.339719    28.381129    18.849223    14.338887 
  770000     297.0873    1.2509986    3564.1269            0            0            0            0   -695.89856    44657.537 -0.067234084   -17.036218 -0.041707817    3564.1269    1494.7451    996.43116    916.23714    28.380829    18.846935    14.336794 0.00037959887 0.00037735291  0.081671723  0.081665652     297.0873     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    308.80144    227.75932    28.380161    18.850354    14.339923    28.380844    18.847686    14.336925 
  780000    297.80768    1.2509986    3554.5343            0            0            0            0   -766.17422    44657.537 -0.067234084   -17.036218 -0.041707817    3554.5343    1464.9997     1018.864    914.25171    28.380069    18.845782    14.338707 0.00035526494 0.00035398454  0.093289969  0.093287136    297.80768     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    352.73012    213.15897    28.380674    18.848858    14.339555    28.380617    18.845171    14.338711 
  790000    298.93801    1.2509986    3568.4923            0            0            0            0   -171.57008    44657.537 -0.067234084   -17.036218 -0.041707817    3568.4923    1494.7267    1015.5146      905.475    28.377487    18.849219    14.340017 0.00038284196 0.00038153977  0.092837735  0.092807885    298.93801     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    351.02022    229.70518    28.379702    18.848431    14.340609    28.376495    18.849019    14.339771 
  800000    297.43314    1.2509986    3551.3638            0            0            0            0    660.84984    44657.537 -0.067234084   -17.036218 -0.041707817    3551.3638    1471.6304    965.59536    954.24391    28.376576     18.84398    14.338326 0.00036435576 0.00036424268  0.092190652  0.092162929    297.43314     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    348.57359    218.61345    28.379459    18.848706    14.339737    28.375885    18.842211    14.338549 
  810000    302.39063    1.2509986     3557.235            0            0            0            0    1581.6875    44657.537 -0.067234084   -17.036218 -0.041707817     3557.235    1474.8108    1022.0907    905.55388    28.378931     18.84808    14.340739 0.00038421563 0.00038293502  0.082800517  0.082770178    302.39063     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    313.06942    230.52938    28.378659    18.849639     14.33935    28.381867    18.847755    14.341837 
  820000    296.05501    1.2509986    3488.3064            0            0            0            0    2147.3606    44657.537 -0.067234084   -17.036218 -0.041707817    3488.3064    1454.0548    997.25849    883.41213    28.382235    18.850534    14.338172 0.00037278421 0.00037112358  0.085444061  0.085415829    296.05501     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    323.06468    223.67053    28.380558    18.848211    14.339516    28.383566     18.84923     14.33745 
  830000    291.17656    1.2509986    3540.6597            0            0            0            0   -255.55726    44657.537 -0.067234084   -17.036218 -0.041707817    3540.6597    1457.0135    1001.7886    918.81554    28.379396     18.84932    14.338926 0.00033446542 0.00033316823  0.083640723  0.083622925    291.17656     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    316.24624    200.67925    28.379325    18.848388    14.338714    28.379204     18.84911    14.339317 
  840000    298.04333    1.2509986     3577.161            0            0            0            0    913.92239    44657.537 -0.067234084   -17.036218 -0.041707817     3577.161    1475.7248    1003.7096    935.87306    28.380202    18.845968    14.338987 0.00035090597 0.00035026864  0.087541814   0.08753907    298.04333     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069     330.9963    210.54358    28.380085    18.849522    14.339953    28.379418    18.846293     14.33865 
  850000    289.54055    1.2509986    3619.3206            0            0            0            0   -426.46517    44657.537 -0.067234084   -17.036218 -0.041707817    3619.3206    1467.6225    1058.2365    930.22276    28.380571    18.849419    14.337804 0.00037490143 0.00037396597  0.088989108  0.088974234    289.54055     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    336.46853    224.94086    28.379617    18.849777    14.339048    28.379753    18.849313    14.337632 
  860000    298.28848    1.2509986    3551.2923            0            0            0            0    1014.2679    44657.537 -0.067234084   -17.036218 -0.041707817    3551.2923     1484.666    979.32419    930.37486    28.378946    18.851024    14.335838 0.00039511897 0.00039328888  0.083229534  0.083194222    298.28848     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    314.69153    237.07138    28.379762    18.850095    14.340424    28.379338    18.851174    14.335651 
  870000     298.5489    1.2509986    3485.3904            0            0            0            0   -184.63665    44657.537 -0.067234084   -17.036218 -0.041707817    3485.3904    1445.0673    1016.6687    875.87623    28.380731    18.847166    14.339286 0.00036015859 0.00035835412  0.085084534  0.085072028     298.5489     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069     321.7053    216.09515      28.3807    18.848674     14.33902     28.38012    18.847889     14.33983 
  880000     297.7016    1.2509986     3528.269            0            0            0            0    1032.0096    44657.537 -0.067234084   -17.036218 -0.041707817     3528.269    1443.4336    1016.7615    911.39467    28.382189    18.847138    14.336527 0.00035237066 0.00035195266  0.091348463  0.091337458     297.7016     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    345.38927     211.4224    28.380144     18.84892    14.339891    28.382386    18.847362     14.33636 
  890000    295.93629    1.2509986     3515.485            0            0            0            0    278.29374    44657.537 -0.067234084   -17.036218 -0.041707817     3515.485    1456.7264    996.39858    908.72447    28.379727    18.850646    14.337012 0.00037799677 0.0003773384  0.085308611  0.085288322    295.93629     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    322.55254    226.79806    28.379904    18.848411    14.340057    28.380907    18.849789    14.336576 
  900000    297.72882    1.2509986     3569.576            0            0            0            0   -1294.7863    44657.537 -0.067234084   -17.036218 -0.041707817     3569.576    1482.9633    1017.5144    909.77715    28.380719    18.852754    14.334972 0.0003467258 0.00034627422  0.087544556  0.087451333    297.72882     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    331.00667    208.03548    28.379832    18.848709     14.34017    28.382408    18.854583    14.335391 
  910000    299.23709    1.2509986     3569.747            0            0            0            0    552.34261    44657.537 -0.067234084   -17.036218 -0.041707817     3569.747    1480.7362    1029.1514     906.2761    28.377959    18.848048    14.340033 0.00034532993 0.00034485388  0.086272978  0.086258416    299.23709     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    326.19882    207.19796     28.37994    18.848828    14.339095    28.379053    18.848197    14.339828 
  920000    301.71933    1.2509986    3483.1669            0            0            0            0    1262.7307    44657.537 -0.067234084   -17.036218 -0.041707817    3483.1669    1423.1238    991.98485    917.42898    28.383952    18.849068    14.339865 0.00035599802 0.00035410099  0.089232021  0.089157575    301.71933     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    337.38699    213.59881    28.378385    18.849669    14.339329    28.386296    18.850452    14.340026 
  930000    295.43569    1.2509986    3602.7546            0            0            0            0   -383.46952    44657.537 -0.067234084   -17.036218 -0.041707817    3602.7546    1502.6718    1016.3649    923.11268    28.378085    18.845114     14.33693 0.00035260209 0.00035088042  0.085382757  0.085379034    295.43569     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    322.83289    211.56126    28.378798    18.848012    14.340018    28.381538    18.844825    14.337833 
  940000    297.93489    1.2509986    3494.9135            0            0            0            0    1015.5719    44657.537 -0.067234084   -17.036218 -0.041707817    3494.9135    1437.0158    1027.7013    881.67331    28.381297    18.848931    14.337786 0.00039904871 0.00039733226  0.085228571  0.085210967    297.93489     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    322.24991    239.42923    28.378694    18.849906    14.340056    28.383399    18.847568    14.337862 
  950000    294.64262    1.2509986    3520.5802            0            0            0            0   -213.38715    44657.537 -0.067234084   -17.036218 -0.041707817    3520.5802    1454.1933     1019.336    891.51369    28.378421    18.847494    14.338493 0.00034673234 0.00034623515  0.085133079  0.085120907    294.64262     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    321.88885    208.03941     28.38001    18.848652     14.34004    28.377087    18.847608    14.337704 
  960000    297.52405    1.2509986     3551.642            0            0            0            0    184.36698    44657.537 -0.067234084   -17.036218 -0.041707817     3551.642    1486.0303    985.44575    922.45558    28.380486    18.845394    14.340863 0.00034400313 0.00034359593  0.089768598  0.089756988    297.52405     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    339.41579    206.40188    28.379057     18.84864    14.339776    28.380098    18.844757    14.340583 
  970000    298.28799    1.2509986    3625.2648            0            0            0            0    36.686366    44657.537 -0.067234084   -17.036218 -0.041707817    3625.2648    1473.6353    1037.1322    947.03872    28.376647    18.848779    14.338504 0.00035180374 0.00035040926  0.088179863    0.0881612    298.28799     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    333.40877    211.08225     28.37931    18.848106    14.338923    28.378166    18.849306    14.338392 
  980000    300.72328    1.2509986    3567.8914            0            0            0            0    -408.3057    44657.537 -0.067234084   -17.036218 -0.041707817    3567.8914    1464.9678    1040.7039    907.82328    28.376313    18.850713    14.337388 0.0003381709 0.00033733125  0.088981267  0.088935824    300.72328     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    336.43888    202.90254    28.379397     18.84935    14.338801    28.375233    18.850417    14.337054 
  990000    294.12838    1.2509986    3598.5606            0            0            0            0   -446.72538    44657.537 -0.067234084   -17.036218 -0.041707817    3598.5606    1464.3232    1031.3224    939.84049    28.377596      18.8562    14.336216 0.0003530542 0.00035050777  0.089467254  0.089346748    294.12838     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069     338.2764    211.83252    28.379468    18.849278    14.341209      28.3792    18.856322    14.335693 
 1000000    297.08161    1.2509986    3504.5893            0            0            0            0    1463.2939    44657.537 -0.067234084   -17.036218 -0.041707817    3504.5893    1458.1031    996.53005    899.11325    28.379215    18.852217    14.339798 0.00034847669 0.00034750252   0.08823178  0.088180703    297.08161     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    333.60507    209.08601     28.37983    18.849324    14.338742    28.380262    18.851905     14.34035 
 1010000    298.04372    1.2509986    3542.9995            0            0            0            0    1574.7507    44657.537 -0.067234084   -17.036218 -0.041707817    3542.9995     1447.915    1002.0528    927.35596    28.378086    18.846528    14.333936 0.00038982839 0.00038918587  0.087110562  0.087089048    298.04372     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    329.36573    233.89704     28.37928    18.849688    14.339305    28.377746    18.847095    14.333441 
 1020000    299.77918    1.2509986    3507.5862            0            0            0            0    1357.6606    44657.537 -0.067234084   -17.036218 -0.041707817    3507.5862    1442.8686    977.03147    929.68765    28.376698    18.848086    14.337682 0.0003241799 0.00032328227  0.085004276  0.084996156    299.77918     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    321.40185    194.50794    28.378965    18.849663    14.339284    28.377911     18.84755    14.336822 
 1030000    299.20455    1.2509986    3545.6577            0            0            0            0    599.13978    44657.537 -0.067234084   -17.036218 -0.041707817    3545.6577    1458.0834    1037.9081    900.18303    28.377127    18.848568    14.338534 0.00036650306 0.00036435669  0.087175338  0.087158764    299.20455     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    329.61065    219.90183    28.380919    18.848508    14.339448    28.378651    18.849285    14.338106 
 1040000    294.32987    1.2509986    3533.2622            0            0            0            0    1731.0288    44657.537 -0.067234084   -17.036218 -0.041707817    3533.2622    1408.9986     1049.812    920.72498    28.378737    18.848327    14.337145 0.00037190715 0.00036883643  0.084238517   0.08422829    294.32987     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069     318.5065    223.14429    28.380891    18.849936      14.3403    28.380164    18.848599    14.336684 
 1050000     291.7021    1.2509986    3549.7687            0            0            0            0    390.49197    44657.537 -0.067234084   -17.036218 -0.041707817    3549.7687    1458.6851    1006.6404    926.84045     28.37832    18.848677     14.34117 0.00037158798 0.00037151248  0.080075538  0.080052473     291.7021     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    302.76625    222.95279    28.379669    18.849258    14.339689     28.37818    18.847653    14.341221 
 1060000    301.16905    1.2509986    3527.6253            0            0            0            0   -1370.7752    44657.537 -0.067234084   -17.036218 -0.041707817    3527.6253    1468.2964    993.51001    905.69196    28.373888    18.846214    14.335469 0.00037526597 0.00037423425  0.088846089  0.088790213    301.16905     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    335.92777    225.15958    28.379716    18.848755    14.340608    28.372855    18.846259    14.334646 
 1070000    293.00228    1.2509986    3517.4527            0            0            0            0   -182.62769    44657.537 -0.067234084   -17.036218 -0.041707817    3517.4527    1454.2102     1017.654     894.5976     28.38161    18.846497    14.337112 0.00035852277 0.00035645572  0.086167205  0.086162499    293.00228     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    325.79889    215.11366    28.379166    18.848477    14.340914    28.380544    18.847385    14.336542 
 1080000    295.80355    1.2509986     3559.246            0            0            0            0    200.24858    44657.537 -0.067234084   -17.036218 -0.041707817     3559.246    1437.8065    1022.4518    943.08724    28.379592    18.849997    14.338547 0.00035158174 0.0003484564  0.088176257  0.088161141    295.80355     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    333.39513    210.94904    28.379523    18.848681    14.341374    28.380157    18.849065    14.338714 
 1090000    295.86295    1.2509986    3567.9647            0            0            0            0     1798.626    44657.537 -0.067234084   -17.036218 -0.041707817    3567.9647    1506.1059    1005.0479    902.59673     28.38178    18.850694    14.336669 0.00035498569 0.00035401216  0.084803787  0.084754326    295.86295     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069     320.6438    212.99142    28.379062    18.848293    14.340098    28.382593    18.851819    14.336051 
 1100000    298.73862    1.2509986    3533.1309            0            0            0            0    1170.0719    44657.537 -0.067234084   -17.036218 -0.041707817    3533.1309    1463.2031    1021.1246    895.49422    28.379876    18.849743    14.340976 0.00030302676 0.00030162238  0.084452612  0.084429724    298.73862     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069      319.316    181.81605    28.380616    18.849491    14.339407    28.380873    18.848657    14.340675 
 1110000    299.72307    1.2509986    3462.5708            0            0            0            0    1935.2653    44657.537 -0.067234084   -17.036218 -0.041707817    3462.5708     1444.137    983.47397    882.82559    28.376114    18.849514    14.338011 0.00038375468 0.00038303728   0.09088802  0.090858914    299.72307     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    343.64833    230.25281    28.379965    18.848618    14.340266    28.376609    18.849789    14.337748 
 1120000    299.31159    1.2509986    3587.2586            0            0            0            0    1289.0855    44657.537 -0.067234084   -17.036218 -0.041707817    3587.2586    1481.8452    1022.3276      925.185    28.376001    18.844375    14.340001 0.00036276504 0.00036171426  0.083032491  0.083011437    299.31159     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    313.94651    217.65903    28.379441    18.848453    14.340489    28.376368    18.844085    14.339959 
 1130000    293.43891    1.2509986    3507.8761            0            0            0            0    1141.6948    44657.537 -0.067234084   -17.036218 -0.041707817    3507.8761     1431.629    1020.0687    906.59302    28.379757    18.853839    14.340303 0.00037076528 0.00036918128  0.086351765  0.086258517    293.43891     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    326.49671    222.45917    28.379423     18.84779    14.339904    28.377123    18.854183    14.340455 
 1140000    294.87618    1.2509986    3574.6806            0            0            0            0    241.37394    44657.537 -0.067234084   -17.036218 -0.041707817    3574.6806    1452.4877    1036.6844    924.12032    28.380411    18.844678    14.337314 0.00040678291 0.00040219509  0.094721496  0.094718831    294.87618     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    358.14273    244.06974    28.378818    18.847988    14.341368    28.381322    18.844894    14.337047 
 1150000    296.25621    1.2509986    3558.6069            0            0            0            0    1009.8594    44657.537 -0.067234084   -17.036218 -0.041707817    3558.6069    1440.2898    1040.0915    920.13354    28.381011    18.847897    14.336039 0.0003535029 0.00035035666   0.08524451  0.085235216    296.25621     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    322.31017    212.10174    28.380283     18.84963    14.338142    28.380955    18.847677    14.335493 
 1160000     295.5947    1.2509986    3633.9387            0            0            0            0    61.009584    44657.537 -0.067234084   -17.036218 -0.041707817    3633.9387    1484.3373    1063.1775    931.37929    28.379191    18.852639    14.339961 0.00034010859 0.00033798477  0.089794191  0.089719256     295.5947     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    339.51256    204.06516    28.379419    18.849606    14.340962    28.384071    18.852531     14.33991 
 1170000    296.32241    1.2509986    3514.4409            0            0            0            0    1736.1365    44657.537 -0.067234084   -17.036218 -0.041707817    3514.4409    1446.3579    981.56822    926.47163    28.379497    18.843796     14.33736 0.00035017509 0.00034820621  0.086810696   0.08680159    296.32241     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    328.23194    210.10505    28.380713     18.84865    14.338931    28.379007    18.842568    14.337367 
 1180000    300.43111    1.2509986    3583.0019            0            0            0            0     -443.477    44657.537 -0.067234084   -17.036218 -0.041707817    3583.0019    1461.8399    1032.5785    929.91361    28.384055    18.848837    14.338625 0.00034842674 0.00034755846  0.088845723  0.088826467    300.43111     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    335.92639    209.05604    28.379587     18.84833    14.339005    28.382525     18.84855    14.338827 
 1190000    297.97962    1.2509986    3594.5952            0            0            0            0    -1650.472    44657.537 -0.067234084   -17.036218 -0.041707817    3594.5952    1520.1911    1000.1643    915.12483    28.383223    18.847653    14.339411 0.00034805529 0.00034752272  0.089087743   0.08904918    297.97962     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    336.84147    208.83317    28.379881    18.848363    14.339706    28.385111    18.846495    14.340338 
 1200000    301.92535    1.2509986    3565.0614            0            0            0            0    1650.3976    44657.537 -0.067234084   -17.036218 -0.041707817    3565.0614    1451.2417    1037.3199    917.61798    28.379915     18.84645    14.338392 0.00033560591 0.0003350221  0.093804809  0.093804112    301.92535     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    354.67673    201.36355    28.379784    18.848292    14.339528    28.379242    18.844879    14.337132 
 1210000    297.59136    1.2509986    3574.5625            0            0            0            0   -771.40818    44657.537 -0.067234084   -17.036218 -0.041707817    3574.5625    1450.4803    1058.2929    905.65511    28.374931    18.849496    14.336142 0.0003767256 0.00037626808  0.086062414  0.086032462    297.59136     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    325.40268    226.03536    28.379548    18.849689    14.339611    28.375509    18.848482    14.335718 
 1220000    293.58834    1.2509986    3538.7527            0            0            0            0    1746.1961    44657.537 -0.067234084   -17.036218 -0.041707817    3538.7527     1459.014    1008.5567    913.05033    28.377151    18.848912    14.339086 0.00035974629 0.00035566095  0.087469763  0.087459156    293.58834     41.49527    35.978931    34.423473    90.016431    119.66323    90.107069    330.72387    215.84777    28.378211    18.849043     14.33813    28.377173    18.846701    14.338727 
